pointer,KJ934637,NC_001918
164,43.15789474,48.45360825
165,42.10526316,47.42268041
166,42.10526316,47.42268041
167,42.10526316,47.42268041
168,42.10526316,46.39175258
169,42.10526316,46.39175258
170,42.10526316,46.39175258
171,41.05263158,45.36082474
172,41.05263158,44.32989691
173,42.10526316,45.36082474
174,42.10526316,45.36082474
175,43.15789474,46.39175258
176,42.10526316,46.39175258
177,42.10526316,45.36082474
178,42.10526316,45.36082474
179,42.10526316,45.36082474
180,42.10526316,46.39175258
181,43.15789474,47.42268041
182,43.15789474,46.39175258
183,44.21052632,47.42268041
184,44.79166667,48.45360825
185,45.36082474,49.48453608
186,44.89795918,49.48453608
187,44.44444444,50.51546392
188,45,51.54639175
189,45,51.54639175
190,45.45454545,51.54639175
191,46.46464646,51.54639175
192,46.46464646,51.54639175
193,46.46464646,50.51546392
194,46.46464646,50.51546392
195,47.47474747,50.51546392
196,48.48484848,50.51546392
197,48.48484848,50.51546392
198,48.48484848,51.54639175
199,48.48484848,50.51546392
200,48.48484848,50.51546392
201,48.48484848,50.51546392
202,49.49494949,51.54639175
203,48.48484848,50.51546392
204,48.48484848,50.51546392
205,48.48484848,51.54639175
206,47.47474747,50.51546392
207,47.47474747,50.51546392
208,48.48484848,51.54639175
209,48.48484848,51.54639175
210,49.49494949,52.57731959
211,50.50505051,53.60824742
212,50.50505051,53.60824742
213,51.51515152,54.63917526
214,52.52525253,55.67010309
215,52.52525253,55.67010309
216,52.52525253,56.70103093
217,52.52525253,56.70103093
218,53.53535354,57.73195876
219,52.52525253,57.73195876
220,51.51515152,56.70103093
221,51.51515152,56.70103093
222,50.50505051,56.70103093
223,50.50505051,55.67010309
224,50.50505051,55.67010309
225,49.49494949,54.63917526
226,49.49494949,54.08163265
227,49.49494949,54.08163265
228,49.49494949,54.08163265
229,49.49494949,53.60824742
230,49.49494949,54.16666667
231,49.49494949,53.68421053
232,49.49494949,54.25531915
233,49.49494949,54.25531915
234,50.50505051,53.19148936
235,50.50505051,54.25531915
236,50.50505051,53.19148936
237,49.49494949,53.19148936
238,48.48484848,54.25531915
239,48.48484848,55.31914894
240,47.47474747,55.31914894
241,47.47474747,54.25531915
242,48.48484848,54.25531915
243,47.47474747,54.25531915
244,47.47474747,55.31914894
245,48.48484848,55.31914894
246,48.48484848,54.25531915
247,48.48484848,55.31914894
248,47.47474747,55.31914894
249,47.47474747,55.31914894
250,48.48484848,55.31914894
251,47.47474747,55.31914894
252,46.46464646,55.31914894
253,45.45454545,55.31914894
254,45.45454545,55.31914894
255,45.45454545,55.31914894
256,45.45454545,56.38297872
257,45.45454545,56.38297872
258,45.45454545,56.98924731
259,45.45454545,57.60869565
260,44.44444444,57.14285714
261,43.43434343,56.66666667
262,42.42424242,57.30337079
263,42.42424242,57.95454545
264,42.42424242,58.62068966
265,42.42424242,59.30232558
266,42.42424242,60
267,42.42424242,60.71428571
268,42.42424242,61.44578313
269,42.42424242,62.19512195
270,41.41414141,61.72839506
271,41.41414141,62.5
272,41.41414141,63.29113924
273,40.4040404,62.82051282
274,39.39393939,62.33766234
275,38.38383838,61.84210526
276,38.38383838,62.66666667
277,37.37373737,63.51351351
278,36.36363636,63.01369863
279,35.35353535,62.5
280,35.35353535,61.97183099
281,34.34343434,61.42857143
282,34.34343434,61.42857143
283,34.34343434,61.42857143
284,34.34343434,61.42857143
285,33.33333333,61.42857143
286,34.34343434,62.85714286
287,35.35353535,61.42857143
288,34.34343434,61.42857143
289,35.35353535,62.85714286
290,35,62.85714286
291,34,62.85714286
292,34,64.28571429
293,34,65.71428571
294,33,65.71428571
295,32,64.28571429
296,32,65.71428571
297,32,67.14285714
298,33,67.14285714
299,34,68.57142857
300,35,70
301,35,68.57142857
302,34,67.14285714
303,35,68.57142857
304,34,67.14285714
305,34,67.14285714
306,34,68.57142857
307,34,68.57142857
308,33,67.14285714
309,34,68.57142857
310,34,68.57142857
311,34,68.57142857
312,34,68.57142857
313,34,68.57142857
314,33,68.57142857
315,32,67.14285714
316,31,65.71428571
317,30,64.28571429
318,29,64.28571429
319,30,62.85714286
320,31,62.85714286
321,31,64.28571429
322,32,65.71428571
323,33,67.14285714
324,33,65.71428571
325,33,67.14285714
326,34,67.14285714
327,34,67.6056338
328,35,68.05555556
329,36,67.12328767
330,36,67.56756757
331,37,68
332,37,67.10526316
333,38,68.42105263
334,37,68.42105263
335,37,67.10526316
336,36,67.10526316
337,37,67.10526316
338,37,67.10526316
339,37,65.78947368
340,37,64.47368421
341,38,65.78947368
342,37,64.47368421
343,37,64.47368421
344,38,64.47368421
345,37,64.47368421
346,36,64.47368421
347,37,64.47368421
348,38,64.47368421
349,37,63.15789474
350,37,64.47368421
351,38,64.47368421
352,38,63.15789474
353,39,63.15789474
354,39,63.15789474
355,38,63.15789474
356,38,61.84210526
357,38,60.52631579
358,38,59.74025974
359,38,60.25641026
360,38,59.49367089
361,38,60
362,38,59.25925926
363,39,59.75609756
364,40,60.24096386
365,41,60.71428571
366,41,60
367,41,59.30232558
368,41,59.77011494
369,41,60.22727273
370,42,60.6741573
371,42,60
372,43,59.34065934
373,43,58.69565217
374,43,58.06451613
375,44,58.5106383
376,45,58.94736842
377,46,59.375
378,47,59.79381443
379,48,60.20408163
380,49,60.60606061
381,49,60
382,50,61
383,50,61
384,49,60
385,50,60
386,49,60
387,49,60
388,49,60
389,48,59
390,49,60
391,50,60
392,50,59
393,50,58
394,50,58
395,50,58
396,50,58
397,50,58
398,49,57
399,48,56
400,47,55
401,46,55
402,47,56
403,46,55
404,47,56
405,47,55
406,47,54
407,46,53
408,47,54
409,46,53
410,46,53
411,45,52
412,45,52
413,45,52
414,46,52
415,46,52
416,46,52
417,47,53
418,48,53
419,48,54
420,48,55
421,48,55
422,48,55
423,47,54
424,48,55
425,49,55
426,48,55
427,48,54
428,47,53
429,46,53
430,46,52
431,46,52
432,47,53
433,47,53
434,48,54
435,49,55
436,49,55
437,49,55
438,50,54
439,49,54
440,49,54
441,48,53
442,49,53
443,49,53
444,48,52
445,48,52
446,48,52
447,47,51
448,46,50
449,46,51
450,45,50
451,44,49
452,44,49
453,44,48
454,43,48
455,44,48
456,44,48
457,43,48
458,44,49
459,44,48.48484848
460,44,48.48484848
461,45,48.48484848
462,45,48.48484848
463,45,48.48484848
464,45,48.48484848
465,45,48.48484848
466,45,48.48484848
467,46,49.49494949
468,47,49.49494949
469,48,49.49494949
470,48,49.49494949
471,49,50.50505051
472,49,51.51515152
473,50,52.52525253
474,50,52.52525253
475,50,51.51515152
476,50,51.51515152
477,49,50.50505051
478,49,50.50505051
479,48,49.49494949
480,48,49.49494949
481,49,50.50505051
482,49,50.50505051
483,48,49.49494949
484,48,49.49494949
485,48,49.49494949
486,48,48.48484848
487,47,48.48484848
488,48,48.48484848
489,48,48.48484848
490,47,47.47474747
491,47,47.47474747
492,48,48.48484848
493,49,49.49494949
494,50,49.49494949
495,50,49.49494949
496,50,49.49494949
497,50,48.48484848
498,51,49.49494949
499,51,49.49494949
500,52,50.50505051
501,53,50.50505051
502,52,49.49494949
503,53,50.50505051
504,53,50.50505051
505,54,51.51515152
506,55,52.52525253
507,56,53.53535354
508,56,53.53535354
509,57,54.54545455
510,56,53.53535354
511,57,54.54545455
512,57,54.54545455
513,56,53.53535354
514,55,53.53535354
515,56,54.54545455
516,57,55.55555556
517,57,55.55555556
518,57,55.55555556
519,57,55.55555556
520,56,54.54545455
521,56,54.54545455
522,55,53.53535354
523,56,54.54545455
524,56,54.54545455
525,56,54.54545455
526,57,55.55555556
527,58,56.56565657
528,58,56.56565657
529,59,57.57575758
530,59,57.57575758
531,59,57.57575758
532,59,57.57575758
533,59,57.57575758
534,58,56.56565657
535,58,56.56565657
536,58,57.57575758
537,57,56.56565657
538,57,57.57575758
539,57,57.57575758
540,57,57.57575758
541,58,58.58585859
542,57,58.58585859
543,57,58.58585859
544,58,59.5959596
545,59,60.60606061
546,60,61.61616162
547,60,61.61616162
548,60,61.61616162
549,60,60.60606061
550,60,60.60606061
551,61,61.61616162
552,61,61.61616162
553,60,61.61616162
554,60,61.61616162
555,60,61.61616162
556,61,62.62626263
557,62,63.63636364
558,61,62.62626263
559,61,62
560,62,62
561,61,61
562,61,62
563,61,61
564,60,60
565,59,59
566,59,60
567,58,59
568,57,58
569,56,57
570,55,56
571,54,55
572,54,55
573,54,54
574,55,54
575,54,54
576,53,53
577,53,53
578,53,52
579,54,53
580,53,52
581,53,52
582,52,51
583,53,52
584,54,53
585,54,53
586,54,53
587,54,53
588,53,52
589,53,52
590,53,52
591,52,51
592,52,51
593,51,50
594,51,50
595,52,51
596,52,51
597,53,52
598,53,52
599,53,52
600,52,51
601,52,52
602,53,53
603,53,53
604,52,52
605,52,52
606,51,51
607,50,50
608,49,49
609,49,49
610,49,49
611,48,48
612,48,47
613,48,47
614,49,47
615,48,46
616,47,45
617,46,45
618,46,45
619,45,45
620,45,45
621,45,45
622,45,45
623,45,45
624,45,45
625,44,44
626,43,43
627,43,43
628,44,44
629,44,44
630,44,44
631,43,43
632,43,43
633,43,43
634,44,44
635,44,44
636,45,44
637,45,44
638,45,44
639,45,45
640,45,45
641,44,45
642,45,45
643,46,46
644,46,46
645,46,46
646,46,46
647,47,47
648,47,47
649,48,48
650,49,49
651,49,49
652,50,50
653,50,50
654,50,49
655,49,48
656,48,47
657,47,46
658,47,46
659,48,47
660,48,48
661,48,48
662,48,47
663,48,47
664,49,48
665,50,49
666,51,49
667,52,50
668,52,50
669,53,51
670,53,51
671,54,52
672,54,52
673,54,53
674,54,54
675,55,54
676,55,54
677,55,54
678,54,55
679,54,55
680,55,56
681,54,55
682,55,56
683,55,56
684,54,55
685,53,54
686,54,55
687,54,55
688,55,56
689,55,56
690,55,56
691,56,57
692,55,56
693,56,57
694,56,57
695,56,57
696,55,56
697,54,55
698,54,55
699,54,55
700,54,55
701,53,54
702,53,54
703,53,54
704,53,54
705,52,53
706,52,53
707,53,54
708,53,54
709,52,53
710,52,53
711,52,53
712,51,54
713,51,55
714,51,54
715,51,54
716,51,54
717,52,53
718,51,52
719,51,51
720,51,51
721,51,51
722,51,51
723,50,50
724,49,49
725,49,49
726,49,49
727,48,49
728,48,48
729,48,47
730,48,47
731,49,48
732,49,48
733,48,47
734,48,47
735,48,47
736,48,47
737,48,47
738,47,46
739,48,46
740,49,47
741,49,46
742,48,46
743,47,45
744,46,44
745,46,44
746,45,44
747,45,44
748,46,45
749,46,44
750,45,43
751,44,42
752,44,41
753,45,42
754,46,42
755,46,42
756,47,43
757,47,43
758,47,43
759,46,42
760,45,41
761,45,41
762,45,41
763,44,41
764,43,40
765,42,39
766,41,38
767,40,37
768,40,37
769,39,36
770,39,36
771,38,35
772,37,35
773,36,34
774,35,33
775,34,33
776,34,33
777,34,33
778,34,32
779,34,32
780,33,31
781,34,32
782,33,31
783,32,30
784,32,31
785,32,31
786,31,30
787,31,30
788,30,29
789,31,30
790,31,31
791,30,30
792,31,31
793,30,30
794,30,30
795,30,29
796,31,30
797,31,30
798,30,30
799,30,30
800,31,31
801,31,32
802,31,32
803,31,31
804,31,32
805,31,32
806,31,32
807,30,31
808,30,31
809,30,31
810,30,31
811,30,31
812,30,30
813,30,29
814,29,29
815,29,29
816,29,29
817,28,29
818,28,29
819,28,29
820,28,29
821,27,28
822,27,28
823,27,28
824,27,28
825,27,28
826,27,28
827,27,27
828,26,27
829,25,27
830,26,27
831,25,26
832,24,25
833,24,26
834,23,25
835,23,25
836,22,24
837,23,24
838,23,24
839,22,24
840,21,23
841,22,24
842,22,25
843,22,26
844,22,27
845,21,26
846,21,25
847,21,25
848,21,24
849,20,24
850,21,24
851,21,24
852,20,25
853,19,24
854,18,24
855,19,25
856,19,25
857,19,26
858,19,26
859,19,27
860,19,27
861,19,27
862,19,27
863,19,27
864,20,28
865,21,29
866,21,29
867,21,29
868,21,30
869,21,30
870,21,30
871,21,30
872,21,29
873,21,29
874,21,29
875,21,30
876,22,31
877,22,31
878,23,32
879,22,31
880,22,32
881,21,31
882,21,32
883,22,33
884,23,33
885,23,33
886,24,34
887,24,35
888,25,36
889,25,36
890,26,36
891,27,37
892,27,37
893,28,37
894,28,37
895,27,37
896,26,36
897,26,36
898,27,36
899,27,36
900,26,35
901,26,34
902,25,33
903,24,33
904,25,33
905,26,34
906,27,35
907,27,35
908,28,35
909,29,36
910,30,37
911,30,38
912,30,38
913,31,39
914,32,40
915,33,40
916,34,40
917,35,41
918,35,41
919,35,41
920,35,41
921,35,41
922,35,41
923,36,42
924,37,42
925,37,42
926,37,42
927,37,42
928,37,42
929,37,42
930,36,42
931,37,43
932,37,43
933,37,42
934,37,42
935,36,42
936,37,42
937,36,42
938,37,42
939,37,41
940,38,42
941,37,41
942,37,40
943,38,40
944,38,39
945,38,39
946,38,39
947,38,39
948,37,39
949,38,40
950,37,41
951,37,42
952,38,42
953,38,43
954,38,43
955,37,42
956,36,42
957,37,41
958,38,42
959,38,41
960,39,41
961,39,42
962,39,42
963,39,43
964,38,42
965,37,42
966,37,42
967,37,42
968,37,41
969,37,41
970,37,41
971,37,41
972,37,41
973,37,42
974,37,42
975,38,42
976,38,42
977,39,42
978,39,41
979,40,42
980,40,41
981,40,41
982,40,40
983,39,40
984,38,39
985,39,39
986,39,38
987,39,37
988,39,37
989,39,36
990,39,36
991,39,36
992,38,35
993,37,35
994,37,35
995,37,35
996,38,36
997,39,36
998,38,35
999,38,35
1000,38,35
1001,38,35
1002,38,35
1003,38,36
1004,38,36
1005,37,35
1006,36,34
1007,36,34
1008,36,34
1009,35,33
1010,35,33
1011,35,32
1012,35,33
1013,35,32
1014,35,31
1015,35,31
1016,34,31
1017,33,30
1018,33,30
1019,33,30
1020,34,30
1021,34,30
1022,35,30
1023,34,30
1024,33,30
1025,33,30
1026,34,30
1027,34,30
1028,35,31
1029,35,32
1030,35,33
1031,34,33
1032,35,34
1033,35,35
1034,36,36
1035,37,36
1036,37,37
1037,37,38
1038,37,39
1039,37,39
1040,37,39
1041,37,39
1042,38,40
1043,37,39
1044,37,39
1045,37,39.39393939
1046,37,39.79591837
1047,36,39.17525773
1048,36,39.58333333
1049,35,38.94736842
1050,35,38.29787234
1051,35,37.6344086
1052,34,36.95652174
1053,34,36.26373626
1054,34,36.66666667
1055,34,37.07865169
1056,34,36.36363636
1057,33,36.7816092
1058,32,36.04651163
1059,32,36.47058824
1060,31,36.9047619
1061,31,36.14457831
1062,31,36.58536585
1063,31,35.80246914
1064,31,36.25
1065,31,35.44303797
1066,31,35.8974359
1067,31,36.36363636
1068,31,36.84210526
1069,31,37.33333333
1070,31,37.83783784
1071,31,38.35616438
1072,31,38.88888889
1073,31,38.02816901
1074,31,38.57142857
1075,30,37.68115942
1076,29,36.76470588
1077,28,37.31343284
1078,27,37.87878788
1079,26,37.87878788
1080,27,39.39393939
1081,27,40.90909091
1082,28,40.90909091
1083,29,40.90909091
1084,29,40.90909091
1085,28,40.90909091
1086,28,40.90909091
1087,28,42.42424242
1088,27,40.90909091
1089,26,40.90909091
1090,25,40
1091,24,39.0625
1092,24,39.68253968
1093,24,40.32258065
1094,23,39.3442623
1095,23,40
1096,22,38.98305085
1097,21,39.65517241
1098,21,40.35087719
1099,21,41.07142857
1100,21,41.81818182
1101,21,41.81818182
1102,21,41.81818182
1103,21,40
1104,21,40
1105,22,41.81818182
1106,22,41.81818182
1107,23,43.63636364
1108,23,45.45454545
1109,24,45.45454545
1110,24,45.45454545
1111,25,47.27272727
1112,25,47.27272727
1113,24,47.27272727
1114,23,49.09090909
1115,22,50.90909091
1116,23,52.72727273
1117,23,52.72727273
1118,24,54.54545455
1119,24,54.54545455
1120,23,56.36363636
1121,24,56.36363636
1122,24,58.18181818
1123,25,58.18181818
1124,25,58.18181818
1125,25,58.18181818
1126,25,60
1127,25,60
1128,25,60
1129,26,60
1130,26,58.18181818
1131,26,58.18181818
1132,25,56.36363636
1133,26,56.36363636
1134,25,56.36363636
1135,24,56.36363636
1136,23,56.36363636
1137,23,54.54545455
1138,23,52.72727273
1139,23,52.72727273
1140,22,50.90909091
1141,23,52.72727273
1142,23,52.72727273
1143,23,52.72727273
1144,23,52.72727273
1145,23,53.57142857
1146,23,52.63157895
1147,24,53.44827586
1148,24,52.54237288
1149,24,53.33333333
1150,24,54.09836066
1151,24,53.22580645
1152,25,53.96825397
1153,25,53.125
1154,26,53.84615385
1155,26,54.54545455
1156,27,55.2238806
1157,28,54.41176471
1158,28,53.62318841
1159,29,54.28571429
1160,29,53.52112676
1161,30,52.77777778
1162,30,52.05479452
1163,30,51.35135135
1164,30,50.66666667
1165,31,51.31578947
1166,31,50.64935065
1167,32,51.28205128
1168,33,51.89873418
1169,33,51.25
1170,33,50.61728395
1171,33,50
1172,33,49.39759036
1173,34,50
1174,35,50.58823529
1175,36,50
1176,37,50.57471264
1177,38,51.13636364
1178,39,50.56179775
1179,39,50.56179775
1180,38,50.56179775
1181,38,49.43820225
1182,38,49.43820225
1183,37,48.31460674
1184,38,49.43820225
1185,38,49.43820225
1186,37,49.43820225
1187,37,48.31460674
1188,38,49.43820225
1189,39,50.56179775
1190,39,51.11111111
1191,39,51.64835165
1192,40,52.17391304
1193,40,52.68817204
1194,40,52.12765957
1195,40,51.57894737
1196,40,51.04166667
1197,41,51.54639175
1198,42,52.04081633
1199,42,51.51515152
1200,42,51
1201,42,51
1202,42,52
1203,43,53
1204,42,52
1205,41,52
1206,41,52
1207,41,52
1208,40,51
1209,39,51
1210,38,50
1211,37,49
1212,38,49
1213,39,50
1214,39,49
1215,40,49
1216,40,49
1217,41,49
1218,40,48
1219,40,48
1220,40,47
1221,39,47
1222,38,46
1223,37,45
1224,38,46
1225,39,47
1226,39,47
1227,40,48
1228,40,48
1229,39,47
1230,39,47
1231,39,46
1232,39,46
1233,38,45
1234,39,45
1235,39,44
1236,39,43
1237,40,44
1238,40,44
1239,40,45
1240,41,46
1241,40,46
1242,39,46
1243,40,47
1244,40,47
1245,40,47
1246,40,48
1247,39,47
1248,39,48
1249,39,48
1250,39,47
1251,40,47
1252,39,46
1253,39,46
1254,38,45
1255,38,44
1256,37,43
1257,36,44
1258,36,44
1259,35,43
1260,35,44
1261,34,44
1262,34,44
1263,35,45
1264,35,45
1265,35,45
1266,36,45
1267,35,44
1268,34,43
1269,34,44
1270,34,45
1271,34,45
1272,35,46
1273,34,45
1274,33,44
1275,33,45
1276,32,44
1277,31,44
1278,31,44
1279,32,43
1280,32,43
1281,32,43
1282,31,43
1283,31,43
1284,30,43
1285,31,44
1286,32,45
1287,33,45
1288,33,44
1289,32,44
1290,32,44
1291,33,44
1292,33,44
1293,34,44
1294,35,45
1295,36,46
1296,36,47
1297,35,47
1298,34,46
1299,34,47
1300,34,47
1301,34,47
1302,34,46
1303,33,45
1304,33,45
1305,33,45
1306,33,45
1307,32,44
1308,33,45
1309,34,45
1310,35,46
1311,36,47
1312,35,46
1313,34,45
1314,34,45
1315,34,45
1316,33,44
1317,32,44
1318,32,44
1319,33,44
1320,34,45
1321,35,46
1322,36,47
1323,36,47
1324,35,46
1325,34,45
1326,34,44
1327,33,43
1328,32,43
1329,33,44
1330,34,45
1331,34,46
1332,35,47
1333,36,48
1334,35,47
1335,36,48
1336,37,49
1337,36,48
1338,36,49
1339,37,49
1340,37,49
1341,37,49
1342,38,49
1343,37,48
1344,37,48
1345,38,48
1346,39,47
1347,39,47
1348,39,46
1349,39,45
1350,40,46
1351,40,47
1352,41,48
1353,42,49
1354,43,50
1355,44,51
1356,45,52
1357,45,51
1358,45,51
1359,45,51
1360,46,51
1361,47,52
1362,48,53
1363,48,53
1364,48,53
1365,48,53
1366,48,54
1367,49,55
1368,50,56
1369,51,56
1370,52,56
1371,53,57
1372,53,57
1373,53,58
1374,54,59
1375,54,59
1376,55,60
1377,56,60
1378,55,60
1379,54,61
1380,55,61
1381,56,61
1382,57,62
1383,58,63
1384,59,63
1385,59,62
1386,59,62
1387,59,63
1388,59,64
1389,59,64
1390,59,63
1391,58,62
1392,58,62
1393,58,62
1394,57,61
1395,57,61
1396,58,61
1397,58,61
1398,59,62
1399,60,62
1400,60,62
1401,61,63
1402,62,64
1403,62,64
1404,62,64
1405,63,64
1406,64,65
1407,64,65
1408,64,65
1409,63,65
1410,63,65
1411,63,65
1412,63,65
1413,64,66
1414,65,67
1415,64,66
1416,65,67
1417,65,67
1418,65,67
1419,65,67
1420,65,66
1421,64,65
1422,64,65
1423,65,66
1424,66,66
1425,67,67
1426,67,68
1427,67,68
1428,68,68
1429,67,67
1430,66,67
1431,67,67
1432,67,67
1433,66,66
1434,67,67
1435,67,67
1436,66,66
1437,67,67
1438,67,67
1439,66,66
1440,66,66
1441,67,66
1442,66,65
1443,67,66
1444,67,66
1445,66,66
1446,65,66
1447,66,67
1448,66,67
1449,66,67
1450,65.65656566,66
1451,65.30612245,65
1452,65.30612245,64
1453,65.30612245,64
1454,64.28571429,63
1455,64.28571429,63
1456,63.26530612,62
1457,63.26530612,63
1458,63.26530612,64
1459,63.26530612,64
1460,63.26530612,64
1461,63.26530612,64
1462,62.24489796,64
1463,61.2244898,63
1464,61.2244898,64
1465,60.20408163,64
1466,59.18367347,64
1467,58.16326531,63
1468,57.14285714,63
1469,57.14285714,63
1470,57.14285714,63
1471,56.12244898,62
1472,56.12244898,62
1473,57.14285714,62
1474,57.14285714,62
1475,57.14285714,62
1476,57.14285714,62
1477,57.14285714,61
1478,57.14285714,61
1479,58.16326531,60
1480,57.14285714,60
1481,57.14285714,61
1482,57.14285714,61
1483,56.12244898,60
1484,56.12244898,60
1485,56.12244898,61
1486,55.10204082,60
1487,55.10204082,60
1488,55.10204082,60
1489,56.12244898,59
1490,56.12244898,59
1491,57.14285714,60
1492,57.14285714,60
1493,56.12244898,59
1494,56.12244898,60
1495,55.10204082,59
1496,55.10204082,59
1497,55.10204082,59
1498,55.10204082,58
1499,55.10204082,58
1500,56.12244898,59
1501,56.12244898,59
1502,55.10204082,58
1503,55.10204082,59
1504,55.10204082,59
1505,54.08163265,58
1506,53.60824742,57
1507,54.16666667,57
1508,53.68421053,56
1509,53.68421053,56
1510,53.68421053,56
1511,52.63157895,55
1512,53.68421053,55
1513,52.63157895,54
1514,51.57894737,53
1515,52.63157895,54
1516,51.57894737,53
1517,51.57894737,54
1518,51.57894737,54
1519,51.57894737,55
1520,50.52631579,55
1521,51.57894737,56
1522,50.52631579,55
1523,49.47368421,54
1524,49.47368421,55
1525,49.47368421,55
1526,49.47368421,54
1527,50.52631579,54
1528,49.47368421,53
1529,49.47368421,54
1530,49.47368421,53
1531,48.42105263,52
1532,48.42105263,52
1533,48.42105263,53
1534,48.42105263,52
1535,48.42105263,51
1536,49.47368421,52
1537,49.47368421,51
1538,48.42105263,50.50505051
1539,48.42105263,51.02040816
1540,47.36842105,50.51546392
1541,46.31578947,50
1542,46.31578947,50.52631579
1543,46.31578947,50.52631579
1544,47.36842105,51.57894737
1545,48.42105263,51.57894737
1546,48.42105263,51.57894737
1547,48.42105263,51.57894737
1548,49.47368421,52.63157895
1549,50.52631579,53.68421053
1550,51.04166667,54.73684211
1551,51.54639175,55.78947368
1552,50.51546392,55.78947368
1553,49.48453608,54.73684211
1554,50.51546392,54.73684211
1555,49.48453608,53.68421053
1556,49.48453608,53.68421053
1557,49.48453608,52.63157895
1558,50.51546392,52.63157895
1559,51.54639175,53.68421053
1560,51.54639175,53.68421053
1561,50.51546392,52.63157895
1562,51.54639175,52.63157895
1563,52.57731959,53.68421053
1564,52.57731959,52.63157895
1565,53.60824742,52.63157895
1566,54.63917526,52.63157895
1567,55.67010309,53.68421053
1568,56.70103093,53.68421053
1569,56.70103093,53.68421053
1570,56.70103093,53.68421053
1571,57.73195876,54.73684211
1572,56.70103093,53.68421053
1573,56.70103093,53.68421053
1574,56.70103093,53.68421053
1575,55.67010309,52.63157895
1576,55.67010309,52.63157895
1577,55.67010309,53.68421053
1578,55.67010309,53.68421053
1579,54.63917526,53.68421053
1580,55.67010309,53.68421053
1581,54.63917526,53.68421053
1582,54.63917526,53.68421053
1583,55.67010309,54.73684211
1584,54.63917526,53.68421053
1585,54.63917526,53.68421053
1586,55.67010309,54.73684211
1587,54.63917526,53.68421053
1588,53.60824742,52.63157895
1589,52.57731959,52.63157895
1590,52.57731959,52.63157895
1591,52.57731959,52.63157895
1592,52.57731959,52.63157895
1593,52.57731959,52.63157895
1594,53.60824742,51.57894737
1595,54.63917526,51.57894737
1596,53.60824742,50.52631579
1597,54.63917526,50.52631579
1598,54.63917526,51.57894737
1599,53.60824742,50.52631579
1600,52.57731959,49.47368421
1601,51.54639175,48.42105263
1602,51.54639175,49.47368421
1603,52.57731959,49.47368421
1604,53.60824742,50.52631579
1605,54.63917526,51.57894737
1606,54.08163265,51.57894737
1607,54.54545455,52.63157895
1608,54,52.63157895
1609,55,53.68421053
1610,54,52.63157895
1611,54,52.63157895
1612,54,52.63157895
1613,54,52.63157895
1614,55,53.68421053
1615,54,52.63157895
1616,55,53.68421053
1617,55,52.63157895
1618,56,53.68421053
